ID,ground water,surface water,Lake,C0,coal,wood,Dmin,Dmax,micro,meso,SSA,pore size,Fe,M,pH,temperature,time,rate,Ca,TOC,q
481,0,0,0,100000,1,0,0,0.1,0.298237026,0.20544517,689.2813721,2.695209503,0,100,5,25,3,180,0,0,131.0821399
482,0,0,0,100000,1,0,0,0.1,0.298237026,0.20544517,689.2813721,2.695209503,0,100,5,25,5,180,0,0,137.4588179
483,0,0,0,100000,1,0,0,0.1,0.298237026,0.20544517,689.2813721,2.695209503,0,100,5,25,14,180,0,0,193.2133434
484,0,0,0,100000,1,0,0,0.1,0.298237026,0.20537819,689.3823853,2.695209503,0,100,5,25,18,180,0,0,203.3539177
485,0,0,0,100000,1,0,0,0.1,0.298237026,0.20537819,689.3823853,2.695209503,0,100,5,25,24,180,0,0,205.0433233
486,0,0,0,100000,1,0,0,0.1,0.298237026,0.20537819,689.3823853,2.695209503,0,100,5,25,36,180,0,0,203.5816562
487,0,0,0,100000,1,0,0,0.1,0.298237026,0.20537819,689.3823853,2.695209503,0,100,5,25,48,180,0,0,206.5008497
488,0,0,0,100000,1,0,0,0.1,0.298237026,0.20537819,689.3823853,2.695209503,0,100,5,25,63,180,0,0,203.5816562
489,0,0,0,100000,1,0,0,0.1,0.298237026,0.20537819,691.2910156,2.695209503,0,100,5,25,75,180,0,0,201.8922506
490,0,0,0,100000,1,0,0,0.1,0.298237026,0.20537819,692.8971558,2.695209503,0,100,5,25,120,180,0,0,201.5858388
491,0,0,0,100000,1,0,0,0.1,0.298237026,0.20537819,692.8971558,2.695209503,0,100,5,25,144,180,0,0,204.1986205
492,0,0,0,20000,1,0,0,0.1,0.298237026,0.205621749,693.5698242,2.695209503,0,100,5,25,18.5,180,0,0,140.1419915
493,0,0,0,50000,1,0,0,0.1,0.298237026,0.20537819,690.1775513,2.695209503,0,100,5,25,18.5,180,0,0,169.2138462
494,0,0,0,100000,1,0,0,0.1,0.298237026,0.205527246,689.2813721,2.695209503,0,100,5,25,18.5,180,0,0,186.1741534
495,0,0,0,150000,1,0,0,0.1,0.298237026,0.205527246,689.2813721,2.695209503,0,100,5,25,18.5,180,0,0,193.743353
496,0,0,0,200000,1,0,0,0.1,0.298237026,0.207200319,689.2813721,2.695209503,0,100,5,25,18.5,180,0,0,196.1408183
497,0,0,0,250000,1,0,0,0.1,0.298237026,0.207200319,689.3823853,2.695209503,0,100,5,25,18.5,180,0,0,205.0930117
498,0,0,0,300000,1,0,0,0.1,0.298237026,0.207200319,689.3823853,2.695209503,0,100,5,25,18.5,180,0,0,207.490477
499,0,0,0,100000,1,0,0,0.1,0.298237026,0.227043331,690.9108887,2.695209503,0,100,2,25,18.5,180,0,0,282.1514387
500,0,0,0,100000,1,0,0,0.1,0.298237026,0.227043331,689.3823853,2.695209503,0,100,3,25,18.5,180,0,0,258.5991371
501,0,0,0,100000,1,0,0,0.1,0.298237026,0.205527246,689.2813721,2.695209503,0,100,5,25,18.5,180,0,0,173.2137624
502,0,0,0,100000,1,0,0,0.1,0.298237026,0.205091342,691.3213501,2.695209503,0,100,7,25,18.5,180,0,0,158.9656137
503,0,0,0,100000,1,0,0,0.1,0.298237026,0.205091342,691.3213501,2.695209503,0,100,9,25,18.5,180,0,0,160.3900145
504,0,0,0,100000,1,0,0,0.1,0.298237026,0.205091342,691.3213501,2.695209503,0,100,10,25,18.5,180,0,0,137.9764054
505,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238274887,1014,3.589503765,0,10,8.3,22,0,160,0,3.52,0
506,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238212407,1014,3.589503765,0,10,8.3,22,0.5,160,0,3.52,0.00331226
507,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238212407,1014,3.589503765,0,10,8.3,22,1,160,0,3.52,0.00347777
508,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238212407,1014,3.589503765,0,10,8.3,22,2,160,0,3.52,0.00371315
509,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238212407,1014,3.589503765,0,10,8.3,22,4,160,0,3.52,0.00395405
510,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238212407,1014,3.589503765,0,10,8.3,22,6,160,0,3.52,0.00399451
511,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238212407,1014,3.589503765,0,10,8.3,22,8,160,0,3.52,0.00407175
512,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238274887,1014,3.589503765,0,30,8.3,22,0,160,0,3.52,0
513,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238165587,1014,3.589503765,0,30,8.3,22,0.5,160,0,3.52,0.00215809
514,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238165587,1014,3.589503765,0,30,8.3,22,1,160,0,3.52,0.00247382
515,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238165587,1014,3.589503765,0,30,8.3,22,2,160,0,3.52,0.00266879
516,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238165587,1014,3.589503765,0,30,8.3,22,4,160,0,3.52,0.00282277
517,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238165587,1014,3.589503765,0,30,8.3,22,6,160,0,3.52,0.00283939
518,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238165587,1014,3.589503765,0,30,8.3,22,8,160,0,3.52,0.00286819
519,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238274887,1014,3.589503765,0,50,8.3,22,0,160,0,3.52,0
520,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238165587,1014,3.589503765,0,50,8.3,22,0.5,160,0,3.52,0.00171155
521,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238165587,1014,3.589503765,0,50,8.3,22,1,160,0,3.52,0.00185023
522,0,1,0,0.1,1,0,0.5,1,0.292336017,0.234388247,1014,3.589503765,0,50,8.3,22,2,160,0,3.52,0.0019492
523,0,1,0,0.1,1,0,0.5,1,0.292336017,0.234388247,1014,3.589503765,0,50,8.3,22,4,160,0,3.52,0.00196523
524,0,1,0,0.1,1,0,0.5,1,0.292336017,0.234388247,1014,3.589503765,0,50,8.3,22,6,160,0,3.52,0.00197289
525,0,1,0,0.1,1,0,0.5,1,0.292336017,0.234388247,1014,3.589503765,0,50,8.3,22,8,160,0,3.52,0.00197568
526,0,1,0,0.1,1,0,0.5,1,0.292336017,0.238274887,1014,3.589503765,0,100,8.3,22,0,160,0,3.52,0
527,0,1,0,0.1,1,0,0.5,1,0.292336017,0.234388247,1014,3.589503765,0,100,8.3,22,0.5,160,0,3.52,0.00099313
528,0,1,0,0.1,1,0,0.5,1,0.292336017,0.234714106,1014,3.589503765,0,100,8.3,22,1,160,0,3.52,0.00099708
529,0,1,0,0.1,1,0,0.5,1,0.292336017,0.234714106,1014,3.589503765,0,100,8.3,22,2,160,0,3.52,0.00099807
530,0,1,0,0.1,1,0,0.5,1,0.292336017,0.234714106,1014,3.589503765,0,100,8.3,22,4,160,0,3.52,0.00099807
531,0,1,0,0.1,1,0,0.5,1,0.292336017,0.233868092,1014,3.589503765,0,100,8.3,22,6,160,0,3.52,0.001
532,0,1,0,0.1,1,0,0.5,1,0.292336017,0.234714106,1014,3.589503765,0,100,8.3,22,8,160,0,3.52,0.00099807
533,0,0,0,0.1,0,0,0,0.155326933,0.298237026,0.156538725,789.0280762,3.589503765,0,100,6.7,25,48,120,0,0,0.000968733
534,0,0,0,0.1,0,0,0,0.157390192,0.287830085,0.14801693,493,2.695209503,1,100,6.7,25,48,120,0,0,0.000965062
535,0,0,0,0.1,0,0,0,0.157390192,0.287830085,0.14801693,493,2.695209503,1,100,6.7,25,48,120,0,0,0.000972739
536,0,0,0,0.1,0,0,0,0.157390192,0.287830085,0.150928065,493,2.695209503,1,100,6.7,25,48,120,0,0,0.000935019
537,0,0,0,0.1,0,0,0,0.155326933,0.287830085,0.150928065,487.0326538,2.695209503,1,100,6.7,25,48,120,0,0,0.000904977
538,0,0,0,0.1,0,0,0,0.155326933,0.287830085,0.14801693,483.6467285,2.695209503,1,100,6.7,25,48,120,0,0,0.000980083
539,0,0,0,0.1,0,0,0,0.155326933,0.287830085,0.14801693,484.4443359,2.695209503,1,100,6.7,25,48,120,0,0,0.00098776
540,0,0,0,10,0,0,0,0.155326933,0.298237026,0.156015277,811.5183105,3.589503765,0,100,6.7,25,2,120,0,0,0.09902878
541,0,0,0,10,0,0,0,0.155326933,0.298237026,0.156015277,811.5183105,3.589503765,0,100,6.7,25,4,120,0,0,0.0984915
542,0,0,0,10,0,0,0,0.155326933,0.298237026,0.156015277,811.5183105,3.589503765,0,100,6.7,25,8,120,0,0,0.09858105
543,0,0,0,10,0,0,0,0.157390192,0.287830085,0.147411406,493,2.695209503,1,100,6.7,25,2,120,0,0,0.09792437
544,0,0,0,10,0,0,0,0.157390192,0.287830085,0.147411406,493,2.695209503,1,100,6.7,25,4,120,0,0,0.09813332
545,0,0,0,10,0,0,0,0.157390192,0.287830085,0.147411406,493,2.695209503,1,100,6.7,25,8,120,0,0,0.09938697
546,0,0,0,200,0,0,0,0.045,0.31368655,0.159841731,751.9,2.8,0,1000,6.85,22,0,160,0,0,0
547,0,0,0,200,0,0,0,0.045,0.31368655,0.159224227,751.9,2.8,0,1000,6.85,22,0.083,160,0,0,0.05225
548,0,0,0,200,0,0,0,0.045,0.31368655,0.158119977,751.9,2.8,0,1000,6.85,22,0.25,160,0,0,0.06201
549,0,0,0,200,0,0,0,0.045,0.31368655,0.158119977,751.9,2.8,0,1000,6.85,22,1,160,0,0,0.08334
550,0,0,0,200,0,0,0,0.045,0.31368655,0.158073157,751.9,2.8,0,1000,6.85,22,2,160,0,0,0.13394
551,0,0,0,200,0,0,0,0.045,0.31368655,0.158073157,751.9,2.8,0,1000,6.85,22,6,160,0,0,0.18104
552,0,0,0,200,0,0,0,0.045,0.31368655,0.154939324,751.9,2.8,0,1000,6.85,22,12,160,0,0,0.2
553,0,0,0,200,0,0,0,0.045,0.31368655,0.155162022,751.9,2.8,0,1000,6.85,22,16,160,0,0,0.19236
554,0,0,0,200,0,0,0,0.045,0.31368655,0.154939324,751.9,2.8,0,1000,6.85,22,30,160,0,0,0.2
555,0,0,0,200,0,0,0,0.045,0.298237026,0.165883243,751.9,2.8,0,100,6.7,22,24,160,0,0,0.9
556,0,0,0,200,0,0,0,0.045,0.31368655,0.154939324,751.9,2.8,0,1000,6.7,22,24,160,0,0,0.2
557,0,0,0,200,0,0,0,0.045,0.31368655,0.155462772,751.9,2.8,0,5000,6.7,22,24,160,0,0,0.04
558,0,0,0,200,0,0,0,0.045,0.31368655,0.155462772,751.9,2.8,0,10000,6.7,22,24,160,0,0,0.02
559,0,0,0,200,0,0,0,0.045,0.31368655,0.155462772,751.9,2.8,0,50000,6.7,22,24,160,0,0,0.004
560,1,0,0,200,0,0,0,0.045,0.298237026,0.19993566,751.9,2.8,0,300,4,22,24,160,107,0,0.666666667
561,1,0,0,200,0,0,0,0.045,0.298237026,0.162766919,751.9,2.8,0,300,5,22,24,160,107,0,0.666666667
562,1,0,0,200,0,0,0,0.045,0.298237026,0.162766919,751.9,2.8,0,300,6,22,24,160,107,0,0.666666667
563,1,0,0,200,0,0,0,0.045,0.298237026,0.162331015,751.9,2.8,0,300,7,22,24,160,107,0,0.666666667
564,1,0,0,200,0,0,0,0.045,0.298237026,0.162331015,751.9,2.8,0,300,8,22,24,160,107,0,0.666666667
565,0,0,0,0.88,1,0,0,0.021,0.318617821,0.239858046,1000,2.257937908,0,500,7.9,25,96,160,0,1600,0.00083072
566,0,0,0,0.88,1,0,0,0.021,0.318617821,0.239811227,1000,2.257937908,0,1000,7.9,25,96,160,0,1600,0.00055264
567,0,0,0,0.88,1,0,0,0.021,0.318617821,0.235921428,1000,2.257937908,0,5000,7.9,25,96,160,0,1600,0.000172762
568,0,0,0,0.88,1,0,0,0.021,0.318617821,0.23569873,1000,2.257937908,0,10000,7.9,25,96,160,0,1600,8.80E-05
569,0,0,0,0.88,1,0,0,0.021,0.318617821,0.23569873,1000,2.257937908,0,20000,7.9,25,96,160,0,1600,4.40E-05
570,0,0,0,0.88,1,0,0,0.021,0.318617821,0.23569873,1000,2.257937908,0,30000,7.9,25,96,160,0,1600,2.93E-05
571,0,0,0,0.88,1,0,0,0.021,0.318617821,0.23569873,1000,2.257937908,0,50000,7.9,25,96,160,0,1600,1.76E-05
572,0,0,0,0.88,1,0,0,0.021,0.318617821,0.678375304,1300,2.257937908,0,500,7.9,25,96,160,0,1600,0.001443552
573,0,0,0,0.88,1,0,0,0.021,0.318617821,0.678375304,1300,2.257937908,0,1000,7.9,25,96,160,0,1600,0.00063272
574,0,0,0,0.88,1,0,0,0.021,0.318617821,0.674485445,1300,2.257937908,0,5000,7.9,25,96,160,0,1600,0.000174346
575,0,0,0,0.88,1,0,0,0.021,0.318617821,0.674701214,1300,2.257937908,0,10000,7.9,25,96,160,0,1600,8.80E-05
576,0,0,0,0.88,1,0,0,0.021,0.318617821,0.674701214,1300,2.257937908,0,20000,7.9,25,96,160,0,1600,4.40E-05
577,0,0,0,0.88,1,0,0,0.021,0.318617821,0.674701214,1300,2.257937908,0,30000,7.9,25,96,160,0,1600,2.93E-05
578,0,0,0,0.88,1,0,0,0.021,0.318617821,0.674701214,1300,2.257937908,0,50000,7.9,25,96,160,0,1600,1.76E-05
579,0,0,0,0.88,1,0,0,0.021,0.318617821,0.239811227,1000,2.257937908,0,1000,7.9,25,0.5,160,0,1600,0.00078496
580,0,0,0,0.88,1,0,0,0.021,0.318617821,0.239811227,1000,2.257937908,0,1000,7.9,25,1,160,0,1600,0.000818224
581,0,0,0,0.88,1,0,0,0.021,0.318617821,0.239811227,1000,2.257937908,0,1000,7.9,25,2,160,0,1600,0.000820424
582,0,0,0,0.88,1,0,0,0.021,0.318617821,0.239811227,1000,2.257937908,0,1000,7.9,25,4,160,0,1600,0.000818224
583,0,0,0,0.88,1,0,0,0.021,0.318617821,0.239811227,1000,2.257937908,0,1000,7.9,25,8,160,0,1600,0.000821656
584,0,0,0,0.88,1,0,0,0.021,0.318617821,0.239811227,1000,2.257937908,0,1000,7.9,25,24,160,0,1600,0.000819456
585,0,0,0,0.88,1,0,0,0.021,0.318617821,0.239284545,1000,2.257937908,0,1000,7.9,25,48,160,0,1600,0.000839432
586,0,0,0,0.88,1,0,0,0.021,0.318617821,0.23569873,1000,2.257937908,0,1000,7.9,25,72,160,0,1600,0.00087868
587,0,0,0,0.88,1,0,0,0.021,0.318617821,0.23569873,1000,2.257937908,0,1000,7.9,25,96,160,0,1600,0.000879912
588,0,0,0,0.88,1,0,0,0.02,0.318617821,0.678375304,1300,2.257937908,0,500,7.9,25,0.5,160,0,1600,0.001569216
589,0,0,0,0.88,1,0,0,0.02,0.318617821,0.678375304,1300,2.257937908,0,1000,7.9,25,1,160,0,1600,0.000823856
590,0,0,0,0.88,1,0,0,0.02,0.318617821,0.678375304,1300,2.257937908,0,5000,7.9,25,2,160,0,1600,0.000165229
591,0,0,0,0.88,1,0,0,0.02,0.318617821,0.678375304,1300,2.257937908,0,10000,7.9,25,4,160,0,1600,8.32E-05
592,0,0,0,0.88,1,0,0,0.02,0.318617821,0.677848577,1300,2.257937908,0,20000,7.9,25,8,160,0,1600,4.19E-05
593,0,0,0,0.88,1,0,0,0.02,0.318617821,0.677848577,1300,2.257937908,0,30000,7.9,25,24,160,0,1600,2.79E-05
594,0,0,0,0.88,1,0,0,0.02,0.318617821,0.677848577,1300,2.257937908,0,50000,7.9,25,48,160,0,1600,1.67E-05
595,0,0,0,0.88,1,0,0,0.02,0.318617821,0.674701214,1300,2.257937908,0,30000,7.9,25,72,160,0,1600,2.93E-05
596,0,0,0,0.88,1,0,0,0.02,0.318617821,0.674701214,1300,2.257937908,0,50000,7.9,25,96,160,0,1600,1.76E-05
597,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.649084628,1539,3.5,0,2500,2,25,24,50,0,0,275.369976
598,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.65090704,1539,3.5,0,2500,3,25,24,50,0,0,253.709372
599,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666890085,1539,3.5,0,2500,4,25,24,50,0,0,238.027524
600,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666890085,1539,3.5,0,2500,5,25,24,50,0,0,239.138312
601,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666890085,1539,3.5,0,2500,6,25,24,50,0,0,240.347128
602,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,7,25,24,50,0,0,237.047384
603,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,8,25,24,50,0,0,225.77604
604,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,9,25,24,50,0,0,224.697928
605,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,6.7,15,24,50,0,0,239.75196
606,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,6.7,25,24,50,0,0,241.3873
607,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,6.7,40,24,50,0,0,246.643768
608,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,6.7,50,24,50,0,0,240.803248
609,0,0,0,1500000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,0.25,50,0,0,453.3031325
610,0,0,0,1500000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,0.5,50,0,0,468.4580945
611,0,0,0,1500000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,1,50,0,0,472.8845028
612,0,0,0,1500000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,2,50,0,0,483.2859412
613,0,0,0,1500000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,3,50,0,0,480.7890991
614,0,0,0,1500000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,6,50,0,0,473.0252866
615,0,0,0,1500000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,12,50,0,0,472.5076991
616,0,0,0,1500000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,24,50,0,0,477.9651417
617,0,0,0,1500000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,36,50,0,0,474.4372653
618,0,0,0,500000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,6.7,25,24,50,0,0,169.4995545
619,0,0,0,600000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,6.7,25,24,50,0,0,199.6976796
620,0,0,0,700000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,6.7,25,24,50,0,0,228.7571122
621,0,0,0,800000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,6.7,25,24,50,0,0,253.0257549
622,0,0,0,900000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,6.7,25,24,50,0,0,282.9216089
623,0,0,0,1000000,0,0,0,0.171225056,0.31368655,0.666454196,1539,3.5,0,2500,6.7,25,24,50,0,0,305.1323237
624,0,0,0,1150000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,24,50,0,0,349.9388384
625,0,0,0,1250000,0,0,0,0.171225056,0.31368655,0.666652143,1539,3.5,0,2500,6.7,25,24,50,0,0,363.55346
